,InvoiceDate,InvoiceNo,CustomerID,StockCode,Country,Description,Quantity,Price,Revenue,DayOfWeek,Month,RevenueLag_1Day,PurchaseID,UnitPrice,AvgMonthlyProductRevenue,AvgMonthlyUnitPrice,AvgMonthlyQuantitySold,Cohort,OrderMonth,FirstPurchaseDate,IsFirstPurchase,UnitCost,TotalCost,GrossProfit,GrossMargin
58179,2011-05-09,552444,1763400,23184.0,United Kingdom,BULL DOG BOTTLE OPENER,3,4.95,14.85,1,5,5.0,17634-23184,1.65,24.5,2.07,5.0,2011-04,2011-05,2011-04-18,False,0.108,0.324,14.526,97.81818181818181
58180,2011-05-09,552444,1763400,23067.0,United Kingdom,HANGING ENGRAVED METAL HEART,2,4.15,8.3,1,5,14.85,17634-23067,2.08,17.47,1.73,4.0,2011-04,2011-05,2011-04-18,False,0.378,0.756,7.5440000000000005,90.89156626506025
58181,2011-05-09,552444,1763400,75049.0,United Kingdom,LARGE CIRCULAR MIRROR MOBILE,2,1.25,2.5,1,5,8.3,17634-75049,0.63,36.27,0.57,37.0,2011-04,2011-05,2011-04-18,False,0.0,0.0,2.5,100.0
58182,2011-05-09,552444,1763400,85123.0,United Kingdom,WHITE HANGING HEART TLIGHT HOLDER,3,2.95,8.85,1,5,2.5,17634-85123,0.98,48.8,0.78,17.0,2011-04,2011-05,2011-04-18,False,0.0,0.0,8.85,100.0
58183,2011-05-09,552444,1763400,22064.0,United Kingdom,PINK DOUGHNUT TRINKET POT ,2,1.65,3.3,1,5,8.85,17634-22064,0.83,8.68,0.76,5.0,2011-04,2011-05,2011-04-18,False,0.0,0.0,3.3,100.0
58184,2011-05-09,552444,1763400,21231.0,United Kingdom,SWEETHEART CERAMIC TRINKET BOX,2,1.25,2.5,1,5,3.3,17634-21231,0.63,14.86,0.48,12.0,2011-04,2011-05,2011-04-18,False,0.0,0.0,2.5,100.0
58185,2011-05-09,552444,1763400,21232.0,United Kingdom,STRAWBERRY CERAMIC TRINKET BOX,2,1.25,2.5,1,5,2.5,17634-21232,0.63,14.76,0.45,10.0,2011-04,2011-05,2011-04-18,False,0.0,0.0,2.5,100.0
58186,2011-05-09,552444,1763400,21621.0,United Kingdom,VINTAGE UNION JACK BUNTING,2,8.5,17.0,1,5,2.5,17634-21621,4.25,50.1,3.11,6.0,2011-04,2011-05,2011-04-18,False,0.0,0.0,17.0,100.0
58187,2011-05-09,552444,1763400,22844.0,United Kingdom,VINTAGE CREAM DOG FOOD CONTAINER,2,8.5,17.0,1,5,17.0,17634-22844,4.25,26.66,7.2,3.0,2011-04,2011-05,2011-04-18,False,0.0,0.0,17.0,100.0
58188,2011-05-09,552445,1683900,22321.0,United Kingdom,BIRD DECORATION RED RETROSPOT,12,0.85,10.2,1,5,17.0,16839-22321,0.07,4.64,0.88,5.0,2011-03,2011-05,2011-03-23,False,0.036000000000000004,0.43200000000000005,9.767999999999999,95.76470588235294
58189,2011-05-09,552445,1683900,22322.0,United Kingdom,BIRD DECORATION GREEN POLKADOT,12,0.85,10.2,1,5,10.2,16839-22322,0.07,4.04,0.74,4.0,2011-03,2011-05,2011-03-23,False,0.036000000000000004,0.43200000000000005,9.767999999999999,95.76470588235294
58190,2011-05-09,552445,1683900,23144.0,United Kingdom,ZINC TLIGHT HOLDER STARS SMALL,12,0.83,9.96,1,5,10.2,16839-23144,0.07,17.22,0.11,22.0,2011-03,2011-05,2011-03-23,False,0.0,0.0,9.96,100.0
58191,2011-05-09,552445,1683900,23209.0,United Kingdom,LUNCH BAG DOILEY PATTERN ,10,1.65,16.5,1,5,9.96,16839-23209,0.16,23.13,0.39,15.0,2011-03,2011-05,2011-03-23,False,0.009000000000000001,0.09000000000000001,16.41,99.45454545454545
58192,2011-05-09,552445,1683900,23298.0,United Kingdom,SPOTTY BUNTING,3,4.95,14.85,1,5,16.5,16839-23298,1.65,33.63,1.85,7.0,2011-03,2011-05,2011-03-23,False,0.027,0.081,14.769,99.45454545454547
58193,2011-05-09,552445,1683900,23203.0,United Kingdom,JUMBO BAG DOILEY PATTERNS,10,2.08,20.8,1,5,14.85,16839-23203,0.21,28.63,0.61,16.0,2011-03,2011-05,2011-03-23,False,0.0,0.0,20.8,100.0
58194,2011-05-09,552445,1683900,47566.0,United Kingdom,PARTY BUNTING,50,4.15,207.5,1,5,20.8,16839-47566,0.08,65.97,2.05,8.0,2011-03,2011-05,2011-03-23,False,0.0,0.0,207.5,100.0
58195,2011-05-09,552445,1683900,22178.0,United Kingdom,VICTORIAN GLASS HANGING TLIGHT,96,1.06,101.76,1,5,207.5,16839-22178,0.01,27.8,0.22,23.0,2011-03,2011-05,2011-03-23,False,0.0,0.0,101.76,100.0
58196,2011-05-09,552445,1683900,84978.0,United Kingdom,HANGING HEART JAR TLIGHT HOLDER,36,1.06,38.16,1,5,101.76,16839-84978,0.03,22.69,0.25,18.0,2011-03,2011-05,2011-03-23,False,0.0,0.0,38.16,100.0
58197,2011-05-09,552445,1683900,21933.0,United Kingdom,PINK VINTAGE PAISLEY PICNIC BAG,10,1.65,16.5,1,5,38.16,16839-21933,0.16,18.3,0.7,10.0,2011-03,2011-05,2011-03-23,False,0.009000000000000001,0.09000000000000001,16.41,99.45454545454545
58198,2011-05-09,552445,1683900,21932.0,United Kingdom,SCANDINAVIAN PAISLEY PICNIC BAG,10,1.65,16.5,1,5,16.5,16839-21932,0.16,16.84,0.73,10.0,2011-03,2011-05,2011-03-23,False,0.009000000000000001,0.09000000000000001,16.41,99.45454545454545
58199,2011-05-09,552445,1683900,20801.0,United Kingdom,LARGE PINK GLASS SUNDAE DISH,32,0.79,25.28,1,5,16.5,16839-20801,0.02,10.39,0.1,13.0,2011-03,2011-05,2011-03-23,False,0.018000000000000002,0.5760000000000001,24.704,97.72151898734177
58200,2011-05-09,552445,1683900,21340.0,United Kingdom,CLASSIC METAL BIRDCAGE PLANT HOLDER,8,9.95,79.6,1,5,25.28,16839-21340,1.24,30.95,10.54,2.0,2011-03,2011-05,2011-03-23,False,0.0,0.0,79.6,100.0
58201,2011-05-09,552445,1683900,22487.0,United Kingdom,WHITE WOOD GARDEN PLANT LADDER,4,8.5,34.0,1,5,79.6,16839-22487,2.13,17.69,6.7,2.0,2011-03,2011-05,2011-03-23,False,0.0,0.0,34.0,100.0
58202,2011-05-09,552445,1683900,85099.0,United Kingdom,JUMBO BAG RED RETROSPOT,10,2.08,20.8,1,5,34.0,16839-85099,0.21,32.66,0.91,17.0,2011-03,2011-05,2011-03-23,False,0.0,0.0,20.8,100.0
58203,2011-05-09,552445,1683900,22297.0,United Kingdom,HEART IVORY TRELLIS SMALL,24,1.25,30.0,1,5,20.8,16839-22297,0.05,28.89,0.78,24.0,2011-03,2011-05,2011-03-23,False,0.018000000000000002,0.43200000000000005,29.568,98.56
58204,2011-05-09,552445,1683900,21447.0,United Kingdom,12 IVORY ROSE PEG PLACE SETTINGS,12,1.25,15.0,1,5,30.0,16839-21447,0.1,11.0,0.67,7.0,2011-03,2011-05,2011-03-23,False,0.0,0.0,15.0,100.0
58205,2011-05-09,552446,1672900,21395.0,United Kingdom,BLUE POLKADOT BEAKER ,24,0.39,9.36,1,5,15.0,16729-21395,0.02,11.93,0.13,30.0,2011-04,2011-05,2011-04-12,False,0.0,0.0,9.36,100.0
58206,2011-05-09,552446,1672900,22659.0,United Kingdom,LUNCH BOX I LOVE LONDON,5,1.95,9.75,1,5,9.36,16729-22659,0.39,47.33,0.95,27.0,2011-04,2011-05,2011-04-12,False,0.0,0.0,9.75,100.0
58207,2011-05-09,552446,1672900,22900.0,United Kingdom, SET 2 TEA TOWELS I LOVE LONDON ,8,3.25,26.0,1,5,9.75,16729-22900,0.41,22.56,1.6,7.0,2011-04,2011-05,2011-04-12,False,0.0,0.0,26.0,100.0
58208,2011-05-09,552446,1672900,84859.0,United Kingdom,SILVER DISCO HANDBAG,2,1.95,3.9,1,5,26.0,16729-84859,0.98,3.9,1.24,2.0,2011-04,2011-05,2011-04-12,False,0.35100000000000003,0.7020000000000001,3.198,82.0
58209,2011-05-09,552446,1672900,82578.0,United Kingdom,KITCHEN METAL SIGN,4,0.55,2.2,1,5,3.9,16729-82578,0.14,2.83,0.44,5.0,2011-04,2011-05,2011-04-12,False,0.009000000000000001,0.036000000000000004,2.164,98.36363636363636
58210,2011-05-09,552446,1672900,82580.0,United Kingdom,BATHROOM METAL SIGN,4,0.55,2.2,1,5,2.2,16729-82580,0.14,4.39,0.51,7.0,2011-04,2011-05,2011-04-12,False,0.0,0.0,2.2,100.0
58211,2011-05-09,552446,1672900,82581.0,United Kingdom,TOILET METAL SIGN,4,0.55,2.2,1,5,2.2,16729-82581,0.14,4.41,0.34,7.0,2011-04,2011-05,2011-04-12,False,0.0,0.0,2.2,100.0
58212,2011-05-09,552446,1672900,23004.0,United Kingdom,TRAVEL CARD WALLET PANTRY,24,0.42,10.08,1,5,2.2,16729-23004,0.02,3.14,0.42,7.0,2011-04,2011-05,2011-04-12,False,0.0,0.0,10.08,100.0
58213,2011-05-09,552446,1672900,22328.0,United Kingdom,ROUND SNACK BOXES SET OF 4 FRUITS ,2,2.95,5.9,1,5,10.08,16729-22328,1.48,27.42,1.37,10.0,2011-04,2011-05,2011-04-12,False,0.027,0.054,5.846,99.08474576271186
58214,2011-05-09,552446,1672900,47348.0,United Kingdom,FUSCHIA VOILE POINTY SHOE DEC,2,0.39,0.78,1,5,5.9,16729-47348,0.2,1.04,0.15,3.0,2011-04,2011-05,2011-04-12,False,0.07200000000000001,0.14400000000000002,0.636,81.53846153846153
58215,2011-05-09,552446,1672900,23077.0,United Kingdom,DOUGHNUT LIP GLOSS ,20,1.25,25.0,1,5,0.78,16729-23077,0.06,26.17,0.14,21.0,2011-04,2011-05,2011-04-12,False,0.009000000000000001,0.18000000000000002,24.82,99.28
58216,2011-05-09,552446,1672900,23078.0,United Kingdom,ICE CREAM PEN LIP GLOSS ,24,1.25,30.0,1,5,25.0,16729-23078,0.05,31.57,0.07,25.0,2011-04,2011-05,2011-04-12,False,0.009000000000000001,0.21600000000000003,29.784,99.28
58217,2011-05-09,552446,1672900,75049.0,United Kingdom,LARGE CIRCULAR MIRROR MOBILE,6,1.25,7.5,1,5,30.0,16729-75049,0.21,36.27,0.57,37.0,2011-04,2011-05,2011-04-12,False,0.0,0.0,7.5,100.0
58218,2011-05-09,552446,1672900,22999.0,United Kingdom,TRAVEL CARD WALLET RETRO PETALS,24,0.42,10.08,1,5,7.5,16729-22999,0.02,4.52,0.19,11.0,2011-04,2011-05,2011-04-12,False,0.0,0.0,10.08,100.0
58219,2011-05-09,552446,1672900,22998.0,United Kingdom,TRAVEL CARD WALLET KEEP CALM,24,0.42,10.08,1,5,10.08,16729-22998,0.02,8.62,0.17,21.0,2011-04,2011-05,2011-04-12,False,0.0,0.0,10.08,100.0
58220,2011-05-09,552446,1672900,23000.0,United Kingdom,TRAVEL CARD WALLET TRANSPORT,24,0.42,10.08,1,5,10.08,16729-23000,0.02,3.71,0.27,9.0,2011-04,2011-05,2011-04-12,False,0.009000000000000001,0.21600000000000003,9.864,97.85714285714286
58221,2011-05-09,552446,1672900,23209.0,United Kingdom,LUNCH BAG DOILEY PATTERN ,5,1.65,8.25,1,5,10.08,16729-23209,0.33,23.13,0.39,15.0,2011-04,2011-05,2011-04-12,False,0.009000000000000001,0.045000000000000005,8.205,99.45454545454545
58222,2011-05-09,552446,1672900,20725.0,United Kingdom,LUNCH BAG RED RETROSPOT,4,1.65,6.6,1,5,8.25,16729-20725,0.41,26.59,0.67,15.0,2011-04,2011-05,2011-04-12,False,0.0,0.0,6.6,100.0
58223,2011-05-09,552446,1672900,72741.0,United Kingdom,GRAND CHOCOLATECANDLE,9,1.45,13.05,1,5,6.6,16729-72741,0.16,24.12,0.12,18.0,2011-04,2011-05,2011-04-12,False,0.0,0.0,13.05,100.0
58224,2011-05-09,552446,1672900,35646.0,United Kingdom,VINTAGE BEAD PINK EVENING BAG,4,1.25,5.0,1,5,13.05,16729-35646,0.31,17.5,0.18,14.0,2011-04,2011-05,2011-04-12,False,0.225,0.9,4.1,82.0
58225,2011-05-09,552446,1672900,35648.0,United Kingdom,VINTAGE BEAD PINK PURSE ,4,0.83,3.32,1,5,5.0,16729-35648,0.21,4.54,0.97,5.0,2011-04,2011-05,2011-04-12,False,0.15300000000000002,0.6120000000000001,2.7079999999999997,81.56626506024097
58226,2011-05-09,552446,1672900,22382.0,United Kingdom,LUNCH BAG SPACEBOY DESIGN ,4,1.65,6.6,1,5,3.32,16729-22382,0.41,14.52,0.72,8.0,2011-04,2011-05,2011-04-12,False,0.0,0.0,6.6,100.0
58227,2011-05-09,552446,1672900,21936.0,United Kingdom,RED RETROSPOT PICNIC BAG,6,2.95,17.7,1,5,6.6,16729-21936,0.49,30.42,1.8,11.0,2011-04,2011-05,2011-04-12,False,0.027,0.162,17.538,99.08474576271186
58228,2011-05-09,552446,1672900,21932.0,United Kingdom,SCANDINAVIAN PAISLEY PICNIC BAG,1,1.65,1.65,1,5,17.7,16729-21932,1.65,16.84,0.73,10.0,2011-04,2011-05,2011-04-12,False,0.009000000000000001,0.009000000000000001,1.641,99.45454545454547
58229,2011-05-09,552446,1672900,21933.0,United Kingdom,PINK VINTAGE PAISLEY PICNIC BAG,3,1.65,4.95,1,5,1.65,16729-21933,0.55,18.3,0.7,10.0,2011-04,2011-05,2011-04-12,False,0.009000000000000001,0.027000000000000003,4.923,99.45454545454545
58230,2011-05-09,552446,1672900,22372.0,United Kingdom,AIRLINE BAG VINTAGE WORLD CHAMPION ,1,4.25,4.25,1,5,4.95,16729-22372,4.25,4.25,4.25,1.0,2011-04,2011-05,2011-04-12,False,0.29700000000000004,0.29700000000000004,3.953,93.01176470588234
58231,2011-05-09,552446,1672900,22376.0,United Kingdom,AIRLINE BAG VINTAGE JET SET WHITE,2,4.25,8.5,1,5,4.25,16729-22376,2.13,9.92,2.48,2.0,2011-04,2011-05,2011-04-12,False,0.9540000000000001,1.9080000000000001,6.592,77.55294117647058
58232,2011-05-09,552446,1672900,23298.0,United Kingdom,SPOTTY BUNTING,4,4.95,19.8,1,5,8.5,16729-23298,1.24,33.63,1.85,7.0,2011-04,2011-05,2011-04-12,False,0.027,0.108,19.692,99.45454545454545
58233,2011-05-09,552446,1672900,22729.0,United Kingdom,ALARM CLOCK BAKELIKE ORANGE,4,3.75,15.0,1,5,19.8,16729-22729,0.94,16.99,1.89,4.0,2011-04,2011-05,2011-04-12,False,0.0,0.0,15.0,100.0
58234,2011-05-09,552446,1672900,22728.0,United Kingdom,ALARM CLOCK BAKELIKE PINK,7,3.75,26.25,1,5,15.0,16729-22728,0.54,14.95,2.44,4.0,2011-04,2011-05,2011-04-12,False,0.0,0.0,26.25,100.0
58235,2011-05-09,552446,1672900,21746.0,United Kingdom,SMALL RED RETROSPOT WINDMILL,2,1.25,2.5,1,5,26.25,16729-21746,0.63,19.08,0.27,16.0,2011-04,2011-05,2011-04-12,False,0.0,0.0,2.5,100.0
58236,2011-05-09,552446,1672900,21749.0,United Kingdom,LARGE RED RETROSPOT WINDMILL,2,2.1,4.2,1,5,2.5,16729-21749,1.05,29.66,0.98,15.0,2011-04,2011-05,2011-04-12,False,0.0,0.0,4.2,100.0
58237,2011-05-09,552446,1672900,22727.0,United Kingdom,ALARM CLOCK BAKELIKE RED ,3,3.75,11.25,1,5,4.2,16729-22727,1.25,15.26,2.02,4.0,2011-04,2011-05,2011-04-12,False,0.0,0.0,11.25,100.0
58238,2011-05-09,552446,1672900,85132.0,United Kingdom,CHARLIE  LOLA BISCUITS TINS,3,1.95,5.85,1,5,11.25,16729-85132,0.65,14.69,2.06,6.0,2011-04,2011-05,2011-04-12,False,0.0,0.0,5.85,100.0
58239,2011-05-09,552446,1672900,85183.0,United Kingdom,CHARLIE  LOLA WASTEPAPER BIN FLORA,6,1.25,7.5,1,5,5.85,16729-85183,0.21,7.29,0.75,6.0,2011-04,2011-05,2011-04-12,False,0.018000000000000002,0.10800000000000001,7.392,98.56
58240,2011-05-09,552446,1672900,85183.0,United Kingdom,CHARLIE  LOLA WASTEPAPER BIN BLUE,5,1.25,6.25,1,5,7.5,16729-85183,0.25,7.29,0.75,6.0,2011-04,2011-05,2011-04-12,False,0.018000000000000002,0.09000000000000001,6.16,98.56
58241,2011-05-09,552446,1672900,23206.0,United Kingdom,LUNCH BAG APPLE DESIGN,5,1.65,8.25,1,5,6.25,16729-23206,0.33,19.18,0.56,12.0,2011-04,2011-05,2011-04-12,False,0.0,0.0,8.25,100.0
58242,2011-05-09,552447,1672900,90143.0,United Kingdom,SILVER BRACELET W PASTEL FLOWER,5,7.5,37.5,1,5,8.25,16729-90143,1.5,20.0,4.25,3.0,2011-04,2011-05,2011-04-12,False,1.35,6.75,30.75,82.0
58243,2011-05-09,552448,1812000,22507.0,United Kingdom,MEMO BOARD RETROSPOT  DESIGN,1,4.95,4.95,1,5,37.5,18120-22507,4.95,13.09,4.59,2.0,2011-05,2011-05,2011-05-09,True,0.009000000000000001,0.009000000000000001,4.941,99.81818181818181
58244,2011-05-09,552448,1812000,22241.0,United Kingdom,GARLAND WOODEN HAPPY EASTER,2,1.25,2.5,1,5,4.95,18120-22241,0.63,1.3,1.03,1.0,2011-05,2011-05,2011-05-09,True,0.009000000000000001,0.018000000000000002,2.482,99.28000000000002
58245,2011-05-09,552448,1812000,22692.0,United Kingdom,DOORMAT WELCOME TO OUR HOME,1,7.95,7.95,1,5,2.5,18120-22692,7.95,24.93,5.2,3.0,2011-05,2011-05,2011-05-09,True,0.0,0.0,7.95,100.0
58246,2011-05-09,552448,1812000,15058.0,United Kingdom,PINK POLKADOT GARDEN PARASOL,1,7.95,7.95,1,5,7.95,18120-15058,7.95,20.75,5.75,2.0,2011-05,2011-05,2011-05-09,True,0.18000000000000002,0.18000000000000002,7.7700000000000005,97.73584905660377
58247,2011-05-09,552448,1812000,85141.0,United Kingdom,JARDIN ETCHED GLASS FRUITBOWL,1,3.95,3.95,1,5,7.95,18120-85141,3.95,9.66,2.44,2.0,2011-05,2011-05,2011-05-09,True,0.18000000000000002,0.18000000000000002,3.77,95.44303797468355
58248,2011-05-09,552448,1812000,22722.0,United Kingdom,SET OF 6 SPICE TINS PANTRY DESIGN,3,3.95,11.85,1,5,3.95,18120-22722,1.32,15.89,2.24,4.0,2011-05,2011-05,2011-05-09,True,0.0,0.0,11.85,100.0
58249,2011-05-09,552448,1812000,21535.0,United Kingdom,RED RETROSPOT SMALL MILK JUG,1,2.55,2.55,1,5,11.85,18120-21535,2.55,10.97,1.37,4.0,2011-05,2011-05,2011-05-09,True,0.0,0.0,2.55,100.0
58250,2011-05-09,552448,1812000,21933.0,United Kingdom,PINK VINTAGE PAISLEY PICNIC BAG,5,1.65,8.25,1,5,2.55,18120-21933,0.33,18.3,0.7,10.0,2011-05,2011-05,2011-05-09,True,0.009000000000000001,0.045000000000000005,8.205,99.45454545454545
58251,2011-05-09,552448,1812000,22796.0,United Kingdom,PHOTO FRAME 3 CLASSIC HANGING,2,9.95,19.9,1,5,8.25,18120-22796,4.97,18.09,3.95,-15.0,2011-05,2011-05,2011-05-09,True,0.0,0.0,19.9,100.0
58252,2011-05-09,552448,1812000,84592.0,United Kingdom,CROCHET ROSE PURSE WITH SUEDE BACK,1,2.95,2.95,1,5,19.9,18120-84592,2.95,2.95,2.95,1.0,2011-05,2011-05,2011-05-09,True,0.441,0.441,2.5090000000000003,85.05084745762713
58253,2011-05-09,552448,1812000,84509.0,United Kingdom,SET OF 4 ENGLISH ROSE PLACEMATS,2,3.75,7.5,1,5,2.95,18120-84509,1.88,12.3,4.04,4.0,2011-05,2011-05,2011-05-09,True,0.027,0.054,7.446,99.28
58254,2011-05-09,552448,1812000,79071.0,United Kingdom,ENGLISH ROSE METAL WASTE BIN,2,2.95,5.9,1,5,7.5,18120-79071,1.48,3.93,2.46,1.0,2011-05,2011-05,2011-05-09,True,1.332,2.664,3.236,54.847457627118644
58255,2011-05-09,552448,1812000,22200.0,United Kingdom,FRYING PAN PINK POLKADOT,1,4.25,4.25,1,5,5.9,18120-22200,4.25,7.89,5.1,2.0,2011-05,2011-05,2011-05-09,True,0.07200000000000001,0.07200000000000001,4.178,98.30588235294118
58256,2011-05-09,552448,1812000,22514.0,United Kingdom,CHILDS GARDEN SPADE BLUE,1,2.1,2.1,1,5,4.25,18120-22514,2.1,6.02,1.24,3.0,2011-05,2011-05,2011-05-09,True,0.162,0.162,1.9380000000000002,92.28571428571429
58257,2011-05-09,552448,1812000,22515.0,United Kingdom,CHILDS GARDEN SPADE PINK,1,2.1,2.1,1,5,2.1,18120-22515,2.1,6.82,0.99,3.0,2011-05,2011-05,2011-05-09,True,0.162,0.162,1.9380000000000002,92.28571428571429
58258,2011-05-09,552448,1812000,82482.0,United Kingdom,WOODEN PICTURE FRAME WHITE FINISH,5,2.55,12.75,1,5,2.1,18120-82482,0.51,18.34,1.33,7.0,2011-05,2011-05,2011-05-09,True,0.0,0.0,12.75,100.0
58259,2011-05-09,552448,1812000,84279.0,United Kingdom,CHERRY BLOSSOM DECORATIVE FLASK,1,3.75,3.75,1,5,12.75,18120-84279,3.75,7.09,3.58,2.0,2011-05,2011-05,2011-05-09,True,0.0,0.0,3.75,100.0
58273,2011-05-09,552450,1379800,21932.0,United Kingdom,SCANDINAVIAN PAISLEY PICNIC BAG,150,1.65,247.5,1,5,25.5,13798-21932,0.01,16.84,0.73,10.0,2011-03,2011-05,2011-03-20,False,0.009000000000000001,1.35,246.15,99.45454545454547
58274,2011-05-09,552450,1379800,20724.0,United Kingdom,RED RETROSPOT CHARLOTTE BAG,100,0.72,72.0,1,5,247.5,13798-20724,0.01,17.23,0.38,15.0,2011-03,2011-05,2011-03-20,False,0.0,0.0,72.0,100.0
58275,2011-05-09,552450,1379800,21181.0,United Kingdom,PLEASE ONE PERSON METAL SIGN,48,1.85,88.8,1,5,72.0,13798-21181,0.04,23.88,1.13,15.0,2011-03,2011-05,2011-03-20,False,0.0,0.0,88.8,100.0
58276,2011-05-09,552450,1379800,21231.0,United Kingdom,SWEETHEART CERAMIC TRINKET BOX,72,1.06,76.32,1,5,88.8,13798-21231,0.01,14.86,0.48,12.0,2011-03,2011-05,2011-03-20,False,0.0,0.0,76.32,100.0
58277,2011-05-09,552450,1379800,20914.0,United Kingdom,SET5 RED RETROSPOT LID GLASS BOWLS,32,2.55,81.6,1,5,76.32,13798-20914,0.08,16.31,1.45,6.0,2011-03,2011-05,2011-03-20,False,0.0,0.0,81.6,100.0
58278,2011-05-09,552450,1379800,47559.0,United Kingdom,TEA TIME OVEN GLOVE,50,1.06,53.0,1,5,81.6,13798-47559,0.02,7.47,1.04,6.0,2011-03,2011-05,2011-03-20,False,0.018000000000000002,0.9000000000000001,52.1,98.30188679245283
58279,2011-05-09,552450,1379800,85150.0,United Kingdom,LADIES  GENTLEMEN METAL SIGN,48,2.1,100.8,1,5,53.0,13798-85150,0.04,21.98,1.75,10.0,2011-03,2011-05,2011-03-20,False,0.0,0.0,100.8,100.0
58280,2011-05-09,552450,1379800,21933.0,United Kingdom,PINK VINTAGE PAISLEY PICNIC BAG,150,1.65,247.5,1,5,100.8,13798-21933,0.01,18.3,0.7,10.0,2011-03,2011-05,2011-03-20,False,0.009000000000000001,1.35,246.15,99.45454545454547
58281,2011-05-09,552451,1454300,22628.0,United Kingdom,PICNIC BOXES SET OF 3 RETROSPOT ,20,4.95,99.0,1,5,247.5,14543-22628,0.25,22.16,3.43,4.0,2011-03,2011-05,2011-03-31,False,0.0,0.0,99.0,100.0
58282,2011-05-09,552451,1454300,72807.0,United Kingdom,SET3 ROSE CANDLE IN JEWELLED BOX,16,4.25,68.0,1,5,99.0,14543-72807,0.27,29.77,2.43,6.0,2011-03,2011-05,2011-03-31,False,0.0,0.0,68.0,100.0
58283,2011-05-09,552451,1454300,22722.0,United Kingdom,SET OF 6 SPICE TINS PANTRY DESIGN,18,3.95,71.1,1,5,68.0,14543-22722,0.22,15.89,2.24,4.0,2011-03,2011-05,2011-03-31,False,0.0,0.0,71.1,100.0
58284,2011-05-09,552451,1454300,21936.0,United Kingdom,RED RETROSPOT PICNIC BAG,10,2.95,29.5,1,5,71.1,14543-21936,0.3,30.42,1.8,11.0,2011-03,2011-05,2011-03-31,False,0.027,0.27,29.23,99.08474576271186
58285,2011-05-09,552451,1454300,22429.0,United Kingdom,ENAMEL MEASURING JUG CREAM,8,4.25,34.0,1,5,29.5,14543-22429,0.53,11.9,3.1,3.0,2011-03,2011-05,2011-03-31,False,0.0,0.0,34.0,100.0
58286,2011-05-09,552451,1454300,37476.0,United Kingdom,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,6,8.49,50.94,1,5,34.0,14543-37476,1.42,17.61,6.87,2.0,2011-03,2011-05,2011-03-31,False,1.278,7.668,43.272,84.9469964664311
58287,2011-05-09,552452,1375200,85141.0,United Kingdom,JARDIN ETCHED GLASS FRUITBOWL,1,3.95,3.95,1,5,50.94,13752-85141,3.95,9.66,2.44,2.0,2011-04,2011-05,2011-04-07,False,0.18000000000000002,0.18000000000000002,3.77,95.44303797468355
58288,2011-05-09,552452,1375200,21985.0,United Kingdom,PACK OF 12 HEARTS DESIGN TISSUES ,12,0.29,3.48,1,5,3.95,13752-21985,0.02,4.21,0.17,13.0,2011-04,2011-05,2011-04-07,False,0.0,0.0,3.48,100.0
58289,2011-05-09,552452,1375200,21592.0,United Kingdom,RETROSPOT CIGAR BOX MATCHES ,4,1.25,5.0,1,5,3.48,13752-21592,0.31,8.88,0.56,7.0,2011-04,2011-05,2011-04-07,False,0.009000000000000001,0.036000000000000004,4.964,99.28000000000002
58290,2011-05-09,552452,1375200,22090.0,United Kingdom,PAPER BUNTING RETROSPOT,3,2.95,8.85,1,5,5.0,13752-22090,0.98,33.41,1.61,11.0,2011-04,2011-05,2011-04-07,False,0.0,0.0,8.85,100.0
58291,2011-05-09,552452,1375200,22083.0,United Kingdom,PAPER CHAIN KIT RETROSPOT,6,2.95,17.7,1,5,8.85,13752-22083,0.49,21.65,1.89,7.0,2011-04,2011-05,2011-04-07,False,0.018000000000000002,0.10800000000000001,17.592,99.38983050847457
58292,2011-05-09,552452,1375200,22097.0,United Kingdom,SWALLOW SQUARE TISSUE BOX,1,1.25,1.25,1,5,17.7,13752-22097,1.25,1.25,1.25,1.0,2011-04,2011-05,2011-04-07,False,0.09000000000000001,0.09000000000000001,1.16,92.8
58293,2011-05-09,552452,1375200,84763.0,United Kingdom,ZINC FINISH 15CM PLANTER POTS,5,1.25,6.25,1,5,1.25,13752-84763,0.25,9.24,0.31,6.0,2011-04,2011-05,2011-04-07,False,0.009000000000000001,0.045000000000000005,6.205,99.28
58294,2011-05-09,552452,1375200,21326.0,United Kingdom,AGED GLASS SILVER TLIGHT HOLDER,36,0.65,23.4,1,5,6.25,13752-21326,0.02,19.26,0.27,30.0,2011-04,2011-05,2011-04-07,False,0.0,0.0,23.4,100.0
58295,2011-05-09,552452,1375200,22178.0,United Kingdom,VICTORIAN GLASS HANGING TLIGHT,18,1.25,22.5,1,5,23.4,13752-22178,0.07,27.8,0.22,23.0,2011-04,2011-05,2011-04-07,False,0.0,0.0,22.5,100.0
58296,2011-05-09,552452,1375200,22801.0,United Kingdom,ANTIQUE GLASS PEDESTAL BOWL,2,3.75,7.5,1,5,22.5,13752-22801,1.88,12.9,2.05,3.0,2011-04,2011-05,2011-04-07,False,0.0,0.0,7.5,100.0
58297,2011-05-09,552452,1375200,22800.0,United Kingdom,ANTIQUE TALL SWIRLGLASS TRINKET POT,4,3.75,15.0,1,5,7.5,13752-22800,0.94,9.88,2.55,2.0,2011-04,2011-05,2011-04-07,False,0.027,0.108,14.892,99.28
